lat,lon,fullnamero
-6.582488,145.090939,Crater Mountain
-6.582488,145.090939,Crater Mount
-7.81783,145.018126,Urika Island
-7.807564,145.277438,Heve Hill
-6.167476,145.305194,Kaw Kaw Gap
-5.916519,145.327443,Asaoka Gap
-5.926302,145.374068,Goroka Gap
-5.821027,146.176576,Mount Abilala
-5.576311,146.265044,Kepler Point
-5.779381,146.697436,Weber Point
-5.11803,146.960374,Crown Island
-6.103646,144.754846,Mount Leahy
-6.103646,144.754846,Mount Kubor
-6.057989,144.676558,Kubor Range
-5.263683,141.918251,Mount Kweirok
-5.263683,141.918251,Mount Kwerok
-5.237187,141.942112,Victor Emanuel Range
-5.192227,141.876709,Mount Wamtakin
-5.077504,141.631164,Mount Donner
-7.633403,144.295391,Delta of the Aird River
-6.345955,144.64048,Tive Plateau
-4.988686,144.045356,Schrader Mountain
-4.938996,144.212105,Rain Mountain
-4.938996,144.212105,Regen
-5.087484,144.312579,Schrader Range
-5.466445,144.303237,Mount Pugent
-7.654209,144.523895,Saumao Peninsula
-6.033985,144.394081,Mount Kegeraga
-6.750304,144.03208,Mount Murray
-6.646563,144.114595,Karu Range
-6.691044,144.101323,Waima Range
-5.6312,144.391429,Tremearne Gap
-5.66886,144.462042,Main Divide
-5.66886,144.462042,Sepik Wahgi Divide
-5.66886,144.462042,Waghi Divide
-5.668272,144.072887,Kaugel Divide
-5.668272,144.072887,Hagen Mountains
-5.668272,144.072887,Hagen Range
-5.759111,144.044633,Mount Hagen
-6.990396,144.570434,Mount Duau
-6.990396,144.570434,Mount Favence
-6.906994,144.919564,Momatu Island
-6.579868,144.272328,Amy Range
-6.579868,144.272328,Army Range
-6.736602,144.320501,Mount Tauwa
-5.909292,142.724036,Mount Kikiria
-5.909292,142.724036,Mount Gigira
-5.89226,142.617863,Karius Range
-6.489813,142.085932,Diamond Island
-6.154506,142.756337,Mount Sisa
-6.087801,142.905201,Landslide Mountain
-5.106367,141.292681,Mount Aiyang
-5.106367,141.292681,Aiyung
-5.106367,141.292681,Mount Aiyaring
-5.416667,142.4,Mount Kaye
-4.712928,141.579884,Miamin Divide
-4.575054,142.420856,Samsai Mountain
-4.575054,142.420856,Abrupt Mountain
-4.568635,142.142283,Lalanei Mountain
-4.568635,142.142283,Stratum Mountain
-4.568635,142.142283,Schicht Mountain
-4.90626,142.170098,Mount Walawsi
-5.11166,142.353246,Buckel Mountains
-5.370893,141.226923,Mount Tricha
-5.370893,141.226923,Mount Tricia
-5.37894,141.398821,Mount Ful
-5.259661,141.397043,Mount Dil
-5.22592,141.025765,Mount Bourke
-5.22592,141.025765,Mount Frew
-5.192651,141.134497,Mount Binnie
-5.136662,141.157217,Mount Ian
-5.136662,141.157217,Mount Akbik
-5.220857,142.370522,Logaivu Mountain
-5.220857,142.370522,Logaiyu Mountain
-5.220857,142.370522,Mount Mimye
-5.57167,142.371646,Muller Range
-4.284449,141.303507,West Range
-4.953541,141.057725,Mount Scorpion
-4.953541,141.057725,Kusiwigasi
-4.953541,141.057725,Mount Kusiwigasi
-5.633333,151.516667,Cape Cunningham
-4.483333,151.616667,Ndisas Point
-3,152.033333,Pindik Point
-5.533333,151.933333,Pukau Point
-3.119985,152.658323,Putput Point
-4.198576,152.43212,Ramaitu Point
-4.383333,151.533333,Ragaragan Point
-4.2,152.416667,Ruruan Island
-4.566667,151.683333,Sattelberg
-4.566667,151.683333,Saddle Mountain
-5.495985,150.942952,Mount Malopu
-3.383333,153.3,Boang Island
-3.383333,153.3,Boieng Island
-4.916667,152.1,Mount Namarung
-4.233333,152.183333,Bridges Point
-4.233333,152.183333,Bridge Point
-3.45,152.233333,Mumu Island
-2.916667,151.383333,Mount Bokave
-2.766667,151.85,Mount Dietert
-5.337436,151.101859,Galloseulo
-5.337436,151.101859,Mount Galloseulo
-3.983333,153.7,Balum Island
-3.983333,153.7,Balum Islet
-4.230974,152.459207,Mioko Island
-4.230974,152.459207,Meoko
-4.230974,152.459207,Mioke
-4.416667,151.566667,Misamisakor Island
-4.416667,151.566667,Missamissakor Islet
-5.85,143.1,Ambua Peaks
-6.737237,144.633837,MacGregor Peaks
-4.916667,151.166667,Hulu Crater
-6.71185,144.28427,Crummer Peaks
-6.122989,142.739828,O’Malley Peaks
-4.866667,152.2,Kalimarungwum Ridge
-3,152.016667,Dataru Point
-4.825419,141.34016,Three Pinacles
-4.825419,141.34016,Three Pinnacles
-7.333333,145.966667,Morton Peaks
-9.95,149.766667,Five Pinnacle Peaks
-9.95,149.766667,Five Pinnacle Peak
-3.183333,151.8,Cape Putumbu
-8.42024,146.755307,Tully Peaks
-5.902455,143.155159,Doma Peaks
-5.84324,142.528274,Duna Peaks
-4.6,152.366667,Mutlar Island
-4.6,152.366667,Mutlar
-4.6,152.366667,Induna Island
-4.6,152.366667,Iduna Island
-4.6,152.366667,Muller Island
-4.116667,152.45,Kabinapaoa Point
-5.327778,154.675,Cape Totabu
-4.733333,141.033333,Twin Mountain
-4.733333,141.033333,Zwillinge
-4.733333,141.033333,Twin Peaks
-4.366667,151.75,Karas Mountains
-4.366667,151.75,Karas Range
-3.504014,153.186053,Lif Island
-4.243738,152.416941,Kerawara Island
,,
-15.6,166.9,Lasoulésoulé
-15.6,166.9,Lasoulé
-15.4,166.8,Lasoulé
-15.583333,167.033333,Bénavoué
-15.45,166.966667,Maloutfol
-15.566667,166.883333,Pénantsiro
-14.783333,166.7,Pélol
-15.516667,166.8,Tsaraépaé
-13.833333,167.683333,Toupouétap
-15.583333,166.816667,Toumbouria
-15.383333,166.783333,Lamak
-15.483333,166.766667,Laloupleïto
-15.416667,166.8,Lalaéré
-19.5,169.316667,Lakinasouman
-15.316667,166.833333,Pangakara
-15.316667,166.833333,Bakakara
-18.916667,169.083333,Rampounrougou
-18.966667,169.2,Rampounisia
-15.7,167.216667,Aroka
-15.35,167.183333,Vitouara
-15.416667,166.783333,Viniou
-13.683333,167.633333,Viei
-15.533333,167.133333,Météo
-15.683333,167.083333,Aravida
-18.633333,169.083333,Pounalvat
-14.8,166.55,Pouilipoé
-14.8,166.55,Pouiloppoe
-18.933333,169.116667,Potnaroumpouo
-15.433333,166.883333,Méraroua
-20.25,169.816667,Anaouya
-15.4,167.216667,Amseran
-19.55,170.216667,Matin’gi
-13.883333,167.583333,Kérépoua
-15.5,166.833333,Kranturoe
-15.5,166.833333,Kérentavou
-15.5,166.833333,Krantvroe
-15.433333,166.816667,Vatiinopo
-15.55,166.75,Tsinioni
-15.5,166.8,Tsarapao
-15.466667,166.866667,Tsaraépéla
-15.116667,166.8,Ploé
-15.116667,166.8,Piloé
-15.083333,166.75,Piapiéo
-13.7,167.633333,Var
-15.05,167.05,Port-Olry
-19.616667,169.35,Yankwanénéay
-19.533333,169.5,Ireupuow
-19.533333,169.5,Ileupouoou
-19.516667,169.383333,Ipenyen
-19.483333,169.283333,Kaounoméikeur
-19.483333,169.283333,Kaonomeiken
-13.683333,167.65,Limdi
-19.533333,169.4,Yankoula
-19.6,169.35,Sasia
-19.566667,169.433333,Yanavatang
-19.616667,169.45,Yanarbon
-19.533333,169.283333,Yanaouhiya
-19.633333,169.45,Yakwaraka
-19.516667,169.316667,Yakounétikaoulil
-15.366667,166.65,Wus
-15.366667,166.65,Wousi
-15.366667,166.65,Wusi
-15.366667,166.65,Poussy
-15.116667,166.733333,Wounwaka
-14.816667,166.716667,Wountavitslavo
-15.05,166.616667,Wounsoulé
-15.05,166.616667,Wonisule
-14.8,166.716667,Wounpipi
-13.65,167.683333,Woungmouil
-15.116667,166.766667,Naoné
-15.583333,166.966667,Nanoé
-15.416667,166.883333,Botvornov
-13.866667,167.4,Tigalga
-15.016667,167.05,Iakobone
-15.133333,167.1,Hog Harbour
-15.466667,166.8,Biloykoulouwan
-15.45,166.8,Bilibil
-15.5,166.883333,Bilbilou
-19.466667,169.283333,Lénaken
-15.483333,167.083333,Tembotalo
-15.483333,167.083333,Tambatalo
-14.25,167.583333,Tarasag
-15.483333,166.8,Waraparo
-15.466667,166.9,Taoumanouni
-15.633333,166.866667,Fiourou
-15.383333,167.083333,Féléa
-15.433333,166.85,Oroïbao
-13.333333,166.616667,Lounaragi
-13.333333,166.616667,Lungharigi
-14.95,167.016667,Lebutt
-14.95,167.016667,Eren
-15.416667,166.816667,Langoutoïtoli
-13.9,167.533333,Mosina
-15.416667,166.916667,Morouas
-15.483333,166.9,Morioul
-15.416667,167.15,Mon Exil
-14.283333,167.6,Mondoro
-19.55,169.466667,Ombous
-14.25,167.416667,Olwaa
-14.866667,166.55,Olpoy
-14.866667,166.55,Olpoï
-15.566667,166.85,Tanopousa
-15.45,166.8,Tanoï
-15.5,166.85,Tanlapa
-15.583333,167.016667,Tangis
-19.6,169.333333,Enpinane
-19.466667,169.283333,Lonasilian
-15.483333,166.95,Tabounboder
-14.9,166.766667,Tabalabalaran
-19.533333,169.266667,Sydney
-19.466667,169.3,Lamouéneuvel
-15.416667,166.85,Batouitano
-15.65,167.233333,Empaoura
-15.45,166.883333,Nosousou
-14.366667,167.533333,Deuriv
-14.966667,166.75,Dalotaropou
-15.016667,166.783333,Dalops
-14.85,166.55,Ménégoro
-19.383333,169.316667,Loélafomwa
-19.483333,169.366667,Loéafi
-19.55,169.416667,Loanengo
-19.35,169.25,Loameul
-20.25,169.833333,Eili
-15.416667,166.783333,Namarao
-15.433333,166.816667,Namalao
-14.966667,167.1,Rip
-15.65,167.083333,Abnetare
-15.65,167.083333,Abouetare
-15.65,167.083333,Abuetare
-15.65,167.083333,Abounatari
-15.683333,167.083333,Abounanbay
-15.283333,167.183333,Nelvololkar
-19.583333,169.45,Yatoukwey
-19.55,169.333333,Yapnawitaleng
-19.566667,169.316667,Yapimay
-15.483333,166.9,Naroutoli
-19.483333,169.366667,Leumanggoviati
-15.066667,167.033333,Letut
-19.5,169.266667,Létowopom
-19.533333,169.283333,Létowaleue
-19.566667,169.433333,Isarkey
-15.066667,167.05,Lewelvaru
-15.55,166.983333,Narango
-19.55,170.216667,Napoua
-15.45,167.066667,Napil
-15.5,166.816667,Napérol
-15.033333,166.616667,Bounahatsa
-15.516667,166.716667,Bouisourou
-18.95,169.166667,South River
-14.366667,167.483333,Makéon
-14.983333,166.6,Papoulasmel
-15.466667,166.766667,Papasoulé
-15.716667,167.233333,Paona
-15.166667,166.8,Maé
-15.416667,166.983333,Woundrpoutsour
-15.266667,166.666667,Wounapaka
-15.583333,167,Wounaouss
-15.05,166.65,Wounahaowoumhoum
-15.016667,167.05,Woulior
-19.45,169.3,Lélowalo
-15.433333,166.833333,Bigeïlan
-15.416667,166.783333,Naouli
-15.716667,167.233333,Samarandas
-15.416667,166.866667,Ousiév
-19.533333,170.2,Iasoa
-15.633333,166.766667,Sanapapa
-19.533333,169.483333,Samo
-15.433333,166.816667,Navoutiloui
-15.216667,166.833333,Navoun
-18.75,169,Navolou
-15.55,166.966667,Navolou
-19.516667,169.433333,White Sands
-19.333333,169.266667,Lowiteul
-15.2,167.033333,Lowérié
-13.85,167.683333,Lotawan
-15.016667,167.016667,Lotabone
-15.583333,166.766667,Losoué
-15.183333,167.116667,Loriéno
-15.3,166.916667,Loptoro
-19.483333,169.383333,Looutopounga
-18.9,169.033333,Ounèvsèm
-15.083333,166.616667,Vesalia
-15.083333,166.616667,Qunassoule
-15.083333,166.616667,Ounasoule
-15.083333,166.616667,Wonisule
-15.083333,166.616667,Ounavahé
-15.083333,166.616667,Wunavae
-15.483333,166.95,Tavoni
-15.45,166.983333,Tavoa
-19.566667,169.466667,Tatouira
-15.466667,166.9,Tataïkalo
-15.083333,167.016667,Wéilbéri
-19.433333,169.3,Laroup
-19.516667,169.3,Larouanou
-15.533333,167.15,La Roseraie
-15.016667,166.75,Larata
-15.433333,166.8,Lapourépouré
-14.85,166.75,Laoné
-15.466667,166.75,Tanboun
-15.183333,166.866667,Talatas
-15.383333,166.983333,Tatafo
-15.4,166.85,Tabwimol
-15.35,166.783333,Nonona
-14.933333,166.583333,Nogugu
-14.933333,166.583333,Nogougou
-15.533333,167.15,Douane
-19.533333,169.383333,Ikounap
-19.566667,169.35,Ikounala
-19.633333,169.366667,Ikahakahak
-18.916667,169.333333,Ifo
-15.35,166.916667,Navaras
-15.483333,166.916667,Natséré
-15.416667,167.016667,Natourouk
-15.516667,166.85,Natavoa
-19.55,169.3,Yoknaéka
-19.4,169.3,Yimnakayip
-19.583333,169.316667,Yétap
-19.583333,169.333333,Yérou
-15.133333,167,Ladhu
-19.433333,169.3,Lenaükas
-19.516667,169.316667,Lénapouas
-15.433333,166.866667,Boutnavaga
-14.75,166.666667,Nanaharoua
-15.166667,166.633333,Wasaléa
-15.433333,166.9,Roria
-15.6,167.033333,Beer
-14.833333,166.75,Wanawéré
-19.466667,169.35,Lawénata
-14.866667,166.75,Lawaawa
-15.533333,166.85,Laven
-15.4,166.766667,latouptoup
-15.466667,166.933333,lativilan
-15.466667,166.933333,Batountalbarav
-15.483333,166.766667,Namatooukou
-15.516667,166.816667,Namatasopa
-20.133333,169.8,Inap
-19.533333,169.316667,Imwaya
-19.483333,169.35,Imwareupo
-19.566667,169.3,Imwapeul
-19.35,169.283333,Imwafeun
-19.516667,169.4,Nazareth
-19.516667,169.4,Imreang
-19.616667,169.45,Imareukak
-19.266667,169.583333,Imalé
-19.6,169.45,Imaki
-14.766667,166.683333,Malovuka
-14.766667,166.683333,Malvouko
-14.766667,166.55,Walpey
-15.633333,167.1,Avounbaka
-14.2,167.566667,Vir
-14.2,167.566667,Avire
-14.2,167.566667,Ver
-14.2,167.566667,Avira
-14.2,167.566667,Aver
-15.15,166.8,Atsaritibi
-15.433333,166.916667,Batounlemak
-15.45,166.933333,Batounfaramb
-15.433333,166.833333,Batounaéré
-19.433333,169.283333,Iléreup
-14.216667,167.433333,Mésabolo
-15.633333,166.783333,Lambwaen
-15.466667,166.883333,Vousin
-15.016667,166.783333,Moliitsi
-15.016667,166.783333,Piapouria
-19.516667,170.2,Mohoun’gha
-14.95,166.75,Modi
-15.516667,167.1,Laboué
-13.666667,167.65,Laanbek
-15.45,166.883333,Kouptana
-20.233333,169.766667,Anwaré
-15.75,167.2,Antaripoï
-15.55,166.85,Pakatam
-15.633333,166.8,Pakapoultol
-13.833333,167.383333,Lovonolivo
-13.9,167.45,Veutümboso
-13.9,167.45,Vétoubosor
-15.016667,166.616667,Pouriawot
-20.133333,169.816667,Anitchawo
-15.666667,167.233333,Matansao
-15.383333,167.216667,Matanpousa
-14.366667,167.45,Korro
-20.233333,169.766667,Anowounamalo
-15.216667,167.166667,Lourou
-20.233333,169.8,Anémek
-20.15,169.833333,Anémdanaè
-20.183333,169.883333,Anelbounbékè
-20.133333,169.816667,Anawamet
-20.133333,169.816667,Anamé
-18.666667,169.15,Pontasipsip
-15.483333,166.833333,Vatounaki
-13.183333,166.566667,Pivosava
-14.266667,167.416667,Pitikabilendromé
-15.466667,166.883333,Kaïntsouro
-19.55,169.333333,Iwey
-19.266667,169.583333,Itamotou
-14.85,166.75,Matala
-15.416667,166.783333,Mataé
-15.033333,167,Lavatavo
-15.033333,167,Liékar
-15.4,166.866667,Tondila
-15.366667,166.883333,Tombet
-15.166667,166.816667,Tolomako
-15.166667,166.816667,Talomaco
-15.166667,166.816667,Talomako
-13.7,167.616667,Tolag
-15.45,166.866667,Founpat
-15.45,166.883333,Fortsenal
-15.366667,166.833333,Lontigé
-15.266667,167.066667,Grempo
-13.133333,166.566667,Gavigamana
-13.666667,167.7,Faloua
-15.4,167.016667,Falatasa
-20.233333,169.766667,Etpouléo
-18.8,169.016667,Nounapon
-19.5,169.3,Loounékaweuk
-19.5,169.3,Loounapkaülangeus
-19.5,169.25,Loounapkamey
-19.516667,169.25,Looumwanoumwan
-19.5,169.233333,Looukas
-19.516667,169.25,Loouanapouta
-19.5,169.416667,Loonoo
-19.516667,169.283333,Loonélapeun
-19.483333,169.25,Loonékiyawileung
-15.433333,166.8,Loloikala
-15.15,167.1,Lokoten
-19.45,169.3,Lokéarou
-14.933333,166.566667,Nokuku
-14.366667,167.466667,Makéoné
-14.366667,167.466667,Makeone
-14.366667,167.533333,Avtitnan
-14.266667,167.6,Mbarévit
-14.25,167.583333,Teuvrat
-14.283333,167.416667,Kwétégaveg
-14.283333,167.416667,Kwetegaveg
-13.8,167.533333,Kwanglav
-14.216667,167.45,Vatlés
-13.433333,166.7,Kourourétapo
-19.55,169.266667,Bethel
-15.583333,166.933333,Wailapa
-15.583333,166.933333,Waylapa
-15.05,167,Walraoul
-15.466667,166.75,Atsoma
-15.466667,166.816667,Koulouwan
-14.35,167.566667,Tokor
-14.35,167.45,Kuru
-13.916667,167.483333,Kwakéa
-13.7,167.633333,Amio
-14.2,167.566667,Masol
-14.2,167.566667,M̄osol
-15.233333,167.116667,Lorédiakarkar
-19.466667,169.316667,Loounihm
-15.35,166.733333,Nokowoula
-19.383333,169.316667,Lomwanapiep
-15.55,166.75,Sakéani
-15.166667,166.85,Malao
-13.133333,166.533333,Iaouwa
-13.133333,166.533333,Taouwa
-19.533333,169.4,Isaka
-15.5,166.916667,Tabwimoli
-18.95,169.166667,Rampounmampouo
-15.083333,167.05,Yakoul
-19.466667,169.35,Lahoénuwi
-15.066667,167.05,Louri
-15.116667,166.766667,Olasi
-19.566667,169.3,Ikiyoo
-13.7,167.65,Iilé
-13.7,167.616667,Gniérenioumen
-20.15,169.833333,Anégen
-15.483333,167.25,Pêcherie
-15.516667,167.233333,Palikulo
-15.516667,167.233333,Palikoulo
-15.266667,166.666667,Elia
-15.5,166.8,Lowiravé
-19.583333,169.283333,Imlao
-19.483333,169.4,Ilisilis
-19.483333,169.416667,Yanamahou
-19.55,169.316667,Yakoukak
-15.433333,167.2,Saraotou
-15.583333,166.866667,Vias
-15.1,166.8,Tourébiou
-15.1,166.8,Terebia
-15.1,166.8,Tsuréviu
-15.1,166.8,Terebiu
-15.1,166.8,Tsureviu
-15.033333,166.783333,Tsariaorou
-14.2,167.566667,Limbot
-15.483333,166.833333,Winia
-15.416667,166.866667,Batvoubarav
-15.166667,167.1,Loarou
-13.7,167.616667,Périmengdé
-19.566667,169.416667,Ikouroup
-15.183333,167.133333,Lowarhé
-15.633333,166.816667,Valaé
-19.5,169.45,Télékey
-15.666667,166.783333,Kérénaoura
-15.666667,166.783333,Kérénavura
-13.933333,167.45,Foréas
-18.966667,169.216667,Iaosaou
-18.916667,169.083333,Taïwi
-15.483333,166.95,Taboutsoui
-14.2,167.566667,Namassari
-15.6,166.766667,Tassériki
-15.6,166.766667,Tasiriki
-15.483333,166.95,Oureboul
-15.05,166.783333,Lapé
-13.833333,167.7,Lowoudbé
-15.166667,167.1,Lowenof
-15.65,166.766667,Tanbouipil
-15.316667,167.066667,Tiouroumbo
-15.45,167.033333,Fwimatal
-15.45,166.916667,Fousroumbous
-15.083333,166.733333,Laborha
-14.983333,167.016667,Létévenrar
-14.316667,167.733333,Lévolvol
-13.833333,167.683333,Napor
-15.1,167.066667,Aala
-15.166667,166.866667,Térou
-19.366667,169.3,Enouwakeur
-19.45,169.283333,Lénépin
-15.45,166.8,latounoukaé
-15.383333,166.883333,Vatroto
-15.65,167.083333,Sanakoumbé
-15.466667,166.883333,Batounklao
-15.5,166.85,Batounboaen
-15.3,166.75,Batouna
-19.5,169.333333,Lamwinaoura
-19.5,169.333333,Lam̄inaora
-13.85,167.7,Lamamas
-15.4,166.816667,Nabounay
-14.966667,166.783333,Pwelpitou
-15.15,166.633333,Pwélé
-14.966667,166.616667,Pourtihé
-15.233333,166.666667,Pakaroro
-15.033333,166.983333,Nareget
-15.6,166.983333,Natchino
-15.283333,167.066667,Marchal
-15.4,166.8,Kaïpiloa
-14.316667,167.583333,Langrom̄os
-13.966667,167.433333,Wosaga
-15.116667,166.633333,Soulé
-19.533333,169.283333,Ikaseukwi
-20.15,169.766667,Ijeptzav
-19.4,169.3,Loounatkey
-19.433333,169.266667,Looukeureus
-15.133333,166.8,Maloéta
-15.633333,166.95,Natanopéta
-15.416667,166.966667,Ropoutsoum
-19.45,169.283333,Lonépéyéwié
-14.666667,166.616667,Hokia
-14.666667,166.616667,Hokoua
-15.466667,166.933333,Taboulan
-15.45,166.816667,Lasoulépona
-15.066667,166.8,Vas
-18.883333,169.016667,Bouniakoup
-19.433333,169.3,Loounaoula
-15.15,166.816667,Pila
-15.65,167.233333,Abatouwai
-19.35,169.3,Loounimhapeun
-19.266667,169.583333,Isowai
-19.266667,169.583333,Isavaï
-15.55,166.883333,Makatambo
-15.4,166.95,Boutmaraémojoro
-15.583333,166.983333,Nakéré
-15.483333,166.916667,Ariaou
-13.75,167.516667,Métésari
-15.616667,166.9,Tasmalune Trader
-15.616667,166.9,Tasmaloun
-15.616667,166.9,Tasmalune
-15.616667,166.9,Tasmaloum
-15.416667,166.8,Saou
-19.45,169.3,Lowéao
-19.45,169.3,Loviarou
-15.433333,166.883333,Morgrif
-15.266667,166.666667,Paétoré
-13.4,166.683333,Lékoual
-15.466667,166.866667,Naéréré
-13.9,167.466667,Koïmarama
-19.383333,169.3,Laounalang
-13.166667,166.533333,Wounépara
-15.65,166.766667,Vournéré
-15.25,167.15,Totokat
-19.483333,169.3,Konaékeun
-19.566667,169.45,Sameria
-15.366667,167,Boutmas
-15.466667,166.883333,Paten
-19.483333,169.216667,Looutel
-14.95,167.033333,Rowo
-15.15,166.816667,Orota
-13.85,167.7,Tavoloua
-19.366667,169.283333,Eniou
-15.466667,166.816667,Lao
-15.583333,167.033333,Néafou
-15.3,167.066667,Tioungwi
-15.4,166.766667,Saktouy
-18.75,169.2,Potnarhvin
-18.75,169.2,Potnarvin
-18.75,169.2,Port Narevin
-19.583333,169.35,Yakwipeur
-20.15,169.833333,Mourakawer
-19.65,169.383333,Yarouareung
-19.65,169.383333,Yéruareng
-15.35,166.8,Rata
-19.483333,169.4,Waésisi
-19.483333,169.4,Waīsisi
-14.683333,166.633333,Porao
-19.55,169.433333,Lankourou
-13.9,167.416667,Vatrada
-13.9,167.416667,Vatrata
-14.95,166.75,Wounapéras
-15.183333,166.883333,Worovok
-15.5,166.8,Namaous
-14.766667,166.683333,Nakalato
-19.366667,169.3,Lakétam
-15.65,166.766667,Erévoulay
-15.116667,167.033333,Lobatmas
-14.233333,167.55,Wangtoo
-15.366667,166.85,Lametin
-15.483333,166.816667,Lamarakaï
-15.5,166.766667,Poporonous
-19.483333,169.4,Loouniel
-19.383333,169.283333,Green Hill
-19.366667,169.25,Loounémeloupang
-19.45,169.316667,Ilpweutou
-15.633333,166.783333,Lovénoué
-15.466667,166.95,Malouibakaranaé
-15.4,166.016667,Tombaesar
-19.5,169.45,Loméméti
-15.633333,167.1,Abounavahé
-19.483333,169.316667,Ikeupo
-20.15,169.75,Isino
-19.633333,169.45,Ytapoua
-19.633333,169.45,Yétakapé
-13.833333,167.683333,Vévérao
-15.433333,166.8,Lamaro
-15.383333,166.883333,Vatrof
-14.916667,166.566667,Lolominiou
-19.5,169.433333,Looulooupou
-19.483333,169.333333,Léhunang
-14.7,166.6,Taktak
-14.7,166.6,Hokua
-19.35,169.333333,Loonélangat
-15.133333,166.8,Naano
-15.466667,166.883333,Malori
-19.566667,169.35,Yaoukouriruang
-15.416667,166.8,Louri
-19.516667,169.45,Ipeukeul
-19.516667,169.45,Ipeukel
-15.516667,166.883333,Batounaroutoul
-15.416667,166.95,Winbou
-20.233333,169.783333,Anowounoouras
-15.383333,167.033333,Falan
-18.916667,169.083333,Happy Land
-18.916667,169.083333,Umpon Yéloni
-19.533333,169.266667,Lenmowet
-18.783333,169.2,Lawisa
-19.266667,169.6,Ikaokao
-19.533333,169.266667,Lénakel
-19.533333,169.266667,Lénake
-15.316667,166.816667,Bounanbaga
-15.483333,166.766667,Woumorou
-15.483333,166.9,Kérentavou
-19.4,169.316667,Lotapouna
-19.55,169.4,Yanmileun
-19.516667,169.433333,Yanamwakel
-14.7,166.566667,Wunpuku
-14.7,166.566667,Wunpuka
-14.7,166.566667,Wunpuko
-14.7,166.566667,Wounpouko
-19.516667,170.216667,Ipao
-15.733333,167.15,Alowarou
-19.583333,169.35,Enfitana
-18.95,169.133333,Potiraousak
-15.616667,167.166667,Port Lautour
-19.5,169.283333,Loounapkiko
-19.25,169.583333,Namsafoura
-15.483333,166.916667,Balago
-14.783333,166.683333,Rasfahalo
-15.316667,166.833333,Malmariv
-13.966667,167.45,Wasaka
-15.183333,166.866667,Poétsaysay
-13.366667,166.633333,Vipaka
-18.816667,169.016667,Unpongkor
-18.816667,169.016667,Oupongkor
-15.416667,166.9,Tonvar
-14.316667,167.416667,Tolav
-14.316667,167.416667,Tolab
-20.15,169.833333,Espen
-15,167.05,Ekar
-15.483333,166.866667,Roupési
-18.933333,169.1,Potlouzi
-15.45,166.75,Mataméa
-19.516667,169.233333,Itounga
-15.233333,167.166667,Kolé
-14.3,167.416667,Ontar
-14.3,167.416667,Onétar
-15.216667,166.65,Tasmate
-15.216667,166.65,Tasmat
-15.216667,166.65,Tassmatta
-15.216667,166.65,Tassematte
-19.533333,169.25,Pouillet
-15.116667,166.733333,Wounawati
-15,166.783333,Tanoutcho
-20.233333,169.766667,Anelgauhat
-20.233333,169.766667,Anelgauhal
-20.233333,169.766667,Anelgaohat
-20.233333,169.766667,Anelghowhat
-14.983333,166.766667,Souléiséré
-14.983333,166.766667,Souléoutoubari
-16.633333,168.15,Membrémo
-15.9,167.25,Anap
-16.066667,167.216667,Amok
-16.216667,168.183333,Famban
-16.283333,167.683333,Pénoubéré
-16.333333,168.033333,Lononwei
-16.333333,168.033333,Loneowei
-16.1,168.15,Lonha
-16.816667,168.2,Manpay
-16.9,168.583333,Itakoma
-16.783333,168.183333,Bosao
-16.916667,168.533333,Safiou
-16.15,168.116667,Ranon
-16.1,168.133333,Ranmouhou
-16.333333,168.033333,Port-Vato
-16.166667,168.116667,Lonsal
-16.133333,168.133333,Lonré
-16.116667,168.166667,Falibeur
-16.55,167.566667,Malboral
-16.55,167.566667,Malfakal
-16.066667,167.366667,Maé
-16.683333,168.283333,Maté
-16.683333,168.283333,Mate
-16.6,168.2,Mapouna
-16.516667,167.633333,Faroun
-15.983333,167.233333,Tamlilip
-16.266667,167.916667,Falimapkon
-16.533333,167.816667,Pellonk
-16.6,168.15,Pourké
-16.6,168.15,Burké
-16.466667,168.216667,Tahi
-16.483333,168.216667,Tafoualé
-16.45,167.816667,Pénap
-16.45,167.816667,Saint Joseph
-16.083333,167.416667,Taoutou
-16.916667,168.516667,Lamboukouti
-16.116667,168.15,Lonbarnié
-16.916667,168.566667,Mangarisiou
-15.966667,167.333333,Orap
-16.1,168.166667,Harimal
-16.166667,168.1,Hangar
-16.266667,167.916667,Fali
-16.333333,168,Emiotébin
-16.25,167.983333,Yéno
-17.05,168.383333,Sesaki
-17.05,168.383333,Sasaké
-17.05,168.383333,Sasaki
-17.05,168.383333,Sesake
-16.6,167.45,Hounnbank
-16.133333,167.283333,Horrok
-16.75,168.15,Maé-Moraé
-16.883333,168.533333,Loupaléa
-16.516667,167.666667,Louoïmalakaï
-15.933333,167.316667,Loua
-16.5,168.216667,Waïlep
-16.183333,168.1,Ranwilinto
-16.133333,168.116667,Melwar
-16.266667,167.95,Lélé
-16.366667,168.25,Pétel
-16.25,167.616667,Hémébouer
-16.283333,167.65,Hébel
-16.166667,168.1,Maronron
-16.283333,167.983333,Mapkinkin
-16.35,168.266667,Otas
-16.116667,168.133333,Neubul
-16.933333,168.533333,Bongabonga
-16.016667,167.166667,Npénanavèt
-16.316667,167.383333,Lonmink
-16.516667,167.816667,Assoué
-16,167.35,Outèr
-16.1,167.416667,Oussélé
-17.066667,168.366667,Boloa
-17.066667,168.366667,Souloua
-16.65,168.216667,Nouvi
-17.083333,168.35,Vaitini
-16,167.366667,Tichlélamboué
