RC,UFI,UNI,LAT,LONG,DMS_LAT,DMS_LONG,MGRS,JOG,FC,DSG,PC,CC1,ADM1,POP,ELEV,CC2,NT,LC,SHORT_FORM,GENERIC,SORT_NAME_RO,FULL_NAME_RO,FULL_NAME_ND_RO,SORT_NAME_RG,FULL_NAME_RG,FULL_NAME_ND_RG,NOTE,MODIFY_DATE,DISPLAY,NAME_RANK,NAME_LINK,TRANSL_CD,NM_MODIFY_DATE,F_EFCTV_DT,F_TERM_DT
5,-1547076,-2202746,-9.807681,160.060806,9:48:28S,160:03:39E,57LXK1633415667,SC57-07,H,STM,,BP,0,,,,N,,Koloaniu,,KOLOANIURIVER,Koloaniu River,Koloaniu River,KOLOANIURIVER,Koloaniu River,Koloaniu River,,2010-11-15,"1,2,3,4,5",1,,,1993-09-01,,
5,-1547565,-2203330,-6.864337,156.957019,6:51:52S,156:57:25E,57MTN7423940767,SB57-09,H,STM,,BP,0,,,,N,,,,KUMA,Kuma,Kuma,KUMA,Kuma,Kuma,,2010-12-02,"1,2,3,4,5",1,,,1993-09-01,,
5,-1547270,-2202960,-9.813171,160.064968,9:48:47S,160:03:54E,57LXK1678815059,SC57-07,H,STM,,BP,0,,,,N,,Koloula,,KOLOULARIVER,Koloula River,Koloula River,KOLOULARIVER,Koloula River,Koloula River,,2010-11-15,"1,2,3,4,5",1,,,1993-09-01,,
5,-1547270,-2202743,-9.813171,160.064968,9:48:47S,160:03:54E,57LXK1678815059,SC57-07,H,STM,,BP,0,,,,V,,,,KOLIULARIVER,Koliula River,Koliula River,KOLIULARIVER,Koliula River,Koliula River,,2010-11-15,"1,2,3,4,5",,,,1993-09-01,,
5,-1547260,-2202948,-9.816751,160.092684,9:49:00S,160:05:34E,57LXK1982714653,SC57-07,H,STM,,BP,0,,,,N,,Kolotao,,KOLOTAORIVER,Kolotao River,Kolotao River,KOLOTAORIVER,Kolotao River,Kolotao River,,2010-11-15,"1,2,3,4,5",1,,,1993-09-01,,
5,-1547259,-2202947,-9.848434,160.382179,9:50:54S,160:22:56E,57LXK5156411032,SC57-07,H,STM,,BP,0,,,,N,,Kolotambu,,KOLOTAMBURIVER,Kolotambu River,Kolotambu River,KOLOTAMBURIVER,Kolotambu River,Kolotambu River,,2010-11-15,"1,2,3,4,5",1,,,1993-09-01,,
5,-1547259,-2202942,-9.848434,160.382179,9:50:54S,160:22:56E,57LXK5156411032,SC57-07,H,STM,,BP,0,,,,V,,,,KOLOTABURIVER,Kolotabu River,Kolotabu River,KOLOTABURIVER,Kolotabu River,Kolotabu River,,2010-11-15,"1,2,3,4,5",,,,1993-09-01,,
5,-1547251,-2202935,-9.796678,160.242441,9:47:48S,160:14:33E,57LXK3626016816,SC57-07,H,STM,,BP,0,,,,N,,Kolosi,,KOLOSIRIVER,Kolosi River,Kolosi River,KOLOSIRIVER,Kolosi River,Kolosi River,,2010-11-15,"1,2,3,4,5",1,,,1993-09-01,,
5,-1547240,-2202922,-9.811168,160.432016,9:48:40S,160:25:55E,57LXK5704815131,SC57-07,H,STM,,BP,0,,,,N,,Kolorau,,KOLORAURIVER,Kolorau River,Kolorau River,KOLORAURIVER,Kolorau River,Kolorau River,,2010-11-15,"1,2,3,4,5",1,,,1993-09-01,,
5,-1547235,-2202917,-9.785583,159.963521,9:47:08S,159:57:49E,57LXK0567118143,SC57-07,H,STM,,BP,0,,,,N,,Kolopogha,,KOLOPOGHARIVER,Kolopogha River,Kolopogha River,KOLOPOGHARIVER,Kolopogha River,Kolopogha River,,2010-11-15,"1,2,3,4,5",1,,,1993-09-01,,
5,-1547234,-2202916,-9.769195,160.152636,9:46:09S,160:09:09E,57LXK2642019890,SC57-07,H,STM,,BP,0,,,,N,,Kolopapasagha,,KOLOPAPASAGHARIVER,Kolopapasagha River,Kolopapasagha River,KOLOPAPASAGHARIVER,Kolopapasagha River,Kolopapasagha River,,2010-11-15,"1,2,3,4,5",1,,,1993-09-01,,
5,-1547232,-2202914,-9.761587,159.908629,9:45:42S,159:54:31E,57LWK9965720813,SC57-07,H,STM,,BP,0,,,,N,,Kolopao,,KOLOPAORIVER,Kolopao River,Kolopao River,KOLOPAORIVER,Kolopao River,Kolopao River,,2010-11-15,"1,2,3,4,5",1,,,1993-09-01,,
5,-1547226,-2202841,-9.75974,160.29033,9:45:35S,160:17:25E,57LXK4152820881,SC57-07,H,STM,,BP,0,,,,V,,,,KOLOKUAU,Kolokuau,Kolokuau,KOLOKUAU,Kolokuau,Kolokuau,,2010-11-15,"1,2,3,4,5",,,,1993-09-01,,
5,-1547226,-2202908,-9.75974,160.29033,9:45:35S,160:17:25E,57LXK4152820881,SC57-07,H,STM,,BP,0,,,,N,,,,KOLONJELU,Kolonjelu,Kolonjelu,KOLONJELU,Kolonjelu,Kolonjelu,,2010-11-15,"1,2,3,4,5",1,,,1993-09-01,,
5,-1547219,-2202901,-9.789772,159.963669,9:47:23S,159:57:49E,57LXK0568617680,SC57-07,H,STM,,BP,0,,,,N,,Kolongali,,KOLONGALIRIVER,Kolongali River,Kolongali River,KOLONGALIRIVER,Kolongali River,Kolongali River,,2010-11-15,"1,2,3,4,5",1,,,1993-09-01,,
5,-1547213,-2202895,-9.815551,160.131639,9:48:56S,160:07:54E,57LXK2410014772,SC57-07,H,STM,,BP,0,,,,N,,Kolonaniu,,KOLONANIURIVER,Kolonaniu River,Kolonaniu River,KOLONANIURIVER,Kolonaniu River,Kolonaniu River,,2010-11-15,"1,2,3,4,5",1,,,1993-09-01,,
5,-1547210,-2201160,-9.81785,160.101825,9:49:04S,160:06:07E,57LXK2082914528,SC57-07,H,STM,,BP,0,,,,V,,,,GILUMEUNARIVER,Gilumeuna River,Gilumeuna River,GILUMEUNARIVER,Gilumeuna River,Gilumeuna River,,2010-11-15,"1,2,3,4,5",,,,1993-09-01,,
5,-1547210,-2202892,-9.81785,160.101825,9:49:04S,160:06:07E,57LXK2082914528,SC57-07,H,STM,,BP,0,,,,N,,Kolomoli,,KOLOMOLIRIVER,Kolomoli River,Kolomoli River,KOLOMOLIRIVER,Kolomoli River,Kolomoli River,,2010-11-15,"1,2,3,4,5",1,,,1993-09-01,,
5,-1547200,-2202882,-9.79383,160.093499,9:47:38S,160:05:37E,57LXK1992417188,SC57-07,H,STM,,BP,0,,,,N,,Kolombonga,,KOLOMBONGARIVER,Kolombonga River,Kolombonga River,KOLOMBONGARIVER,Kolombonga River,Kolombonga River,,2010-11-15,"1,2,3,4,5",1,,,1993-09-01,,
5,-1547199,-2202881,-9.769362,160.362728,9:46:10S,160:21:46E,57LXK4946619786,SC57-07,H,STM,,BP,0,,,,N,,Kolombombosi,,KOLOMBOMBOSIRIVER,Kolombombosi River,Kolombombosi River,KOLOMBOMBOSIRIVER,Kolombombosi River,Kolombombosi River,,2010-11-15,"1,2,3,4,5",1,,,1993-09-01,,
5,-1547190,-2202872,-9.745758,159.846931,9:44:45S,159:50:49E,57LWK9289422581,SC57-07,H,STM,,BP,0,,,,N,,Kolo Mbao,,KOLOMBAORIVER,Kolo Mbao River,Kolo Mbao River,KOLOMBAORIVER,Kolo Mbao River,Kolo Mbao River,,2010-11-15,"1,2,3,4,5",1,,,1993-09-01,,
5,-1547177,-2202855,-9.801042,159.94613,9:48:04S,159:56:46E,57LXK0375916439,SC57-07,H,STM,,BP,0,,,,N,,Kolomaghombu,,KOLOMAGHOMBURIVER,Kolomaghombu River,Kolomaghombu River,KOLOMAGHOMBURIVER,Kolomaghombu River,Kolomaghombu River,,2010-11-15,"1,2,3,4,5",1,,,1993-09-01,,
5,-1547165,-2202843,-9.776448,160.004486,9:46:35S,160:00:16E,57LXK1016719140,SC57-07,H,STM,,BP,0,,,,N,,Kolokulu,,KOLOKULURIVER,Kolokulu River,Kolokulu River,KOLOKULURIVER,Kolokulu River,Kolokulu River,,2010-11-15,"1,2,3,4,5",1,,,1993-09-01,,
5,-1547164,-2202842,-9.781845,160.051435,9:46:55S,160:03:05E,57LXK1531518528,SC57-07,H,STM,,BP,0,,,,N,,Kolokuau,,KOLOKUAURIVER,Kolokuau River,Kolokuau River,KOLOKUAURIVER,Kolokuau River,Kolokuau River,,2010-11-15,"1,2,3,4,5",1,,,1993-09-01,,
5,-1548024,-2203953,-9.876316,160.429358,9:52:35S,160:25:46E,57LXK5672507927,SC57-07,H,STM,,BP,0,,,,N,,Lualua,,LUALUARIVER,Lualua River,Lualua River,LUALUARIVER,Lualua River,Lualua River,,2010-11-15,"1,2,3,4,5",1,,,1993-09-01,,
5,-1547852,-2203725,-9.774495,160.061909,9:46:28S,160:03:43E,57LXK1646619337,SC57-07,H,STM,,BP,0,,,,N,,Lelechi,,LELECHIRIVER,Lelechi River,Lelechi River,LELECHIRIVER,Lelechi River,Lelechi River,,2010-11-15,"1,2,3,4,5",1,,,1993-09-01,,
5,-1547826,-2203689,-9.884101,160.431542,9:53:03S,160:25:54E,57LXK5696107065,SC57-07,H,LGN,,BP,0,,,,N,,,,LAUVILAGOON,Lauvi Lagoon,Lauvi Lagoon,LAUVILAGOON,Lauvi Lagoon,Lauvi Lagoon,,2010-11-15,"1,2,3,4,5",1,,,1993-09-01,,
5,-1547783,-2203627,-9.770558,160.21788,9:46:14S,160:13:04E,57LXK3357619714,SC57-07,H,STM,,BP,0,,,,N,,Langau,,LANGAURIVER,Langau River,Langau River,LANGAURIVER,Langau River,Langau River,,2010-11-15,"1,2,3,4,5",1,,,1993-09-01,,
5,-1547773,-2204560,-9.765076,159.789613,9:45:54S,159:47:23E,57LWK8660220460,SC57-07,H,STM,,BP,0,,,,V,,,,MARASARIVER,Marasa River,Marasa River,MARASARIVER,Marasa River,Marasa River,,2010-11-15,"1,2,3,4,5",,,,1993-09-01,,
5,-1547773,-2203613,-9.765076,159.789613,9:45:54S,159:47:23E,57LWK8660220460,SC57-07,H,STM,,BP,0,,,,N,,Lamulaghi,,LAMULAGHIRIVER,Lamulaghi River,Lamulaghi River,LAMULAGHIRIVER,Lamulaghi River,Lamulaghi River,,2010-11-15,"1,2,3,4,5",1,,,1993-09-01,,
5,-1547773,-2203614,-9.765076,159.789613,9:45:54S,159:47:23E,57LWK8660220460,SC57-07,H,STM,,BP,0,,,,V,,,,LAMULOGHI,Lamuloghi,Lamuloghi,LAMULOGHI,Lamuloghi,Lamuloghi,,2010-11-15,"1,2,3,4,5",,,,1993-09-01,,
5,-1547525,-2203279,-9.82134,160.052622,9:49:17S,160:03:09E,57LXK1543114160,SC57-07,H,STM,,BP,0,,,,N,,Kuekue,,KUEKUERIVER,Kuekue River,Kuekue River,KUEKUERIVER,Kuekue River,Kuekue River,,2010-11-15,"1,2,3,4,5",1,,,1993-09-01,,
5,-1547480,-2203223,-9.750612,160.065681,9:45:02S,160:03:56E,57LXK1688821976,SC57-07,H,STM,,BP,0,,,,N,,Kosikosi,,KOSIKOSIRIVER,Kosikosi River,Kosikosi River,KOSIKOSIRIVER,Kosikosi River,Kosikosi River,,2010-11-15,"1,2,3,4,5",1,,,1993-09-01,,
5,-1548715,-2204862,-9.751746,160.072215,9:45:06S,160:04:20E,57LXK1760521849,SC57-07,H,STM,,BP,0,,,,N,,Mbambapisi,,MBAMBAPISIRIVER,Mbambapisi River,Mbambapisi River,MBAMBAPISIRIVER,Mbambapisi River,Mbambapisi River,,2010-11-15,"1,2,3,4,5",1,,,1993-09-01,,
5,-1548705,-2204852,-9.757255,160.062519,9:45:26S,160:03:45E,57LXK1653921243,SC57-07,H,STM,,BP,0,,,,N,,Mbambakavoa,,MBAMBAKAVOARIVER,Mbambakavoa River,Mbambakavoa River,MBAMBAKAVOARIVER,Mbambakavoa River,Mbambakavoa River,,2010-11-15,"1,2,3,4,5",1,,,1993-09-01,,
5,-1548687,-2204833,-9.833064,160.452439,9:49:59S,160:27:09E,57LXK5927812700,SC57-07,H,STM,,BP,0,,,,N,,Mbaleho,,MBALEHORIVER,Mbaleho River,Mbaleho River,MBALEHORIVER,Mbaleho River,Mbaleho River,,2010-11-15,"1,2,3,4,5",1,,,1993-09-01,,
5,-1548664,-2204807,-9.767761,160.468174,9:46:04S,160:28:05E,57LXK6103519914,SC57-07,H,STM,,BP,0,,,,N,,Mbahau,,MBAHAURIVER,Mbahau River,Mbahau River,MBAHAURIVER,Mbahau River,Mbahau River,,2010-11-15,"1,2,3,4,5",1,,,1993-09-01,,
5,-1548589,-2204718,-9.750164,160.133059,9:45:01S,160:07:59E,57LXK2428022002,SC57-07,H,STM,,BP,0,,,,N,,Matatolu,,MATATOLURIVER,Matatolu River,Matatolu River,MATATOLURIVER,Matatolu River,Matatolu River,,2010-11-15,"1,2,3,4,5",1,,,1993-09-01,,
5,-1548474,-2204557,-9.759756,159.783767,9:45:35S,159:47:02E,57LWK8596221050,SC57-07,H,BAY,,BP,0,,,,N,,,,MARASABAY,Marasa Bay,Marasa Bay,MARASABAY,Marasa Bay,Marasa Bay,,2010-11-15,"1,2,3,4,5",1,,,1993-09-01,,
5,-1548430,-2204504,-9.788011,160.355449,9:47:17S,160:21:20E,57LXK4866017727,SC57-07,H,STM,,BP,0,,,,N,,Manukau,,MANUKAURIVER,Manukau River,Manukau River,MANUKAURIVER,Manukau River,Manukau River,,2010-11-15,"1,2,3,4,5",1,,,1993-09-01,,
5,-1548059,-2204002,-9.788775,160.05906,9:47:20S,160:03:33E,57LXK1614917759,SC57-07,H,STM,,BP,0,,,,N,,Lumia,,LUMIARIVER,Lumia River,Lumia River,LUMIARIVER,Lumia River,Lumia River,,2010-11-15,"1,2,3,4,5",1,,,1993-09-01,,
5,-1549331,-2205586,-9.788455,160.355427,9:47:18S,160:21:20E,57LXK4865717678,SC57-07,H,STM,,BP,0,,,,N,,Na Hau Pita,,NAHAUPITARIVER,Na Hau Pita River,Na Hau Pita River,NAHAUPITARIVER,Na Hau Pita River,Na Hau Pita River,,2010-11-15,"1,2,3,4,5",1,,,1993-09-01,,
5,-1549269,-2205501,-9.775353,160.345062,9:46:31S,160:20:42E,57LXK4752619131,SC57-07,H,STM,,BP,0,,,,N,,Murimuri,,MURIMURIRIVER,Murimuri River,Murimuri River,MURIMURIRIVER,Murimuri River,Murimuri River,,2010-11-15,"1,2,3,4,5",1,,,1993-09-01,,
5,-1549033,-2205206,-9.794759,160.159807,9:47:41S,160:09:35E,57LXK2719717061,SC57-07,H,STM,,BP,0,,,,N,,Mbuanduru,,MBUANDURURIVER,Mbuanduru River,Mbuanduru River,MBUANDURURIVER,Mbuanduru River,Mbuanduru River,,2010-11-15,"1,2,3,4,5",1,,,1993-09-01,,
5,-1549027,-2205200,-9.857562,160.423017,9:51:27S,160:25:23E,57LXK5603910004,SC57-07,H,STM,,BP,0,,,,N,,Mbou,,MBOURIVER,Mbou River,Mbou River,MBOURIVER,Mbou River,Mbou River,,2010-11-15,"1,2,3,4,5",1,,,1993-09-01,,
5,-1548984,-2205148,-9.789738,159.882994,9:47:23S,159:52:59E,57LWK9683717708,SC57-07,H,BAY,,BP,0,,,,N,,,,MBOLONDABAY,Mbolonda Bay,Mbolonda Bay,MBOLONDABAY,Mbolonda Bay,Mbolonda Bay,,2010-11-15,"1,2,3,4,5",1,,,1993-09-01,,
5,-1548977,-2205139,-9.844344,160.374238,9:50:40S,160:22:27E,57LXK5069511488,SC57-07,H,STM,,BP,0,,,,N,,Mbolavu,,MBOLAVURIVER,Mbolavu River,Mbolavu River,MBOLAVURIVER,Mbolavu River,Mbolavu River,,2010-11-15,"1,2,3,4,5",1,,,1993-09-01,,
5,-1548977,-2200141,-9.844344,160.374238,9:50:40S,160:22:27E,57LXK5069511488,SC57-07,H,STM,,BP,0,,,,V,,,,BOLAVURIVER,Bolavu River,Bolavu River,BOLAVURIVER,Bolavu River,Bolavu River,,2010-11-15,"1,2,3,4,5",,,,1993-09-01,,
5,-1548967,-2205128,-9.791147,160.16296,9:47:28S,160:09:47E,57LXK2754417459,SC57-07,H,STM,,BP,0,,,,N,,Mbokua,,MBOKUARIVER,Mbokua River,Mbokua River,MBOKUARIVER,Mbokua River,Mbokua River,,2010-11-15,"1,2,3,4,5",1,,,1993-09-01,,
5,-1548945,-2205105,-9.818085,160.372529,9:49:05S,160:22:21E,57LXK5052014393,SC57-07,H,STM,,BP,0,,,,N,,Mbokina,,MBOKINARIVER,Mbokina River,Mbokina River,MBOKINARIVER,Mbokina River,Mbokina River,,2010-11-15,"1,2,3,4,5",1,,,1993-09-01,,
5,-1548920,-2205079,-9.790835,160.148794,9:47:27S,160:08:56E,57LXK2599017499,SC57-07,H,STM,,BP,0,,,,N,,Mbisalambeti,,MBISALAMBETIRIVER,Mbisalambeti River,Mbisalambeti River,MBISALAMBETIRIVER,Mbisalambeti River,Mbisalambeti River,,2010-11-15,"1,2,3,4,5",1,,,1993-09-01,,
5,-1548892,-2205047,-9.839834,160.396587,9:50:23S,160:23:48E,57LXK5314811977,SC57-07,H,STM,,BP,0,,,,N,,Mbile,,MBILERIVER,Mbile River,Mbile River,MBILERIVER,Mbile River,Mbile River,,2010-11-15,"1,2,3,4,5",1,,,1993-09-01,,
5,-1546829,-2202424,-6.794119,156.826526,6:47:39S,156:49:35E,57MTN5977848471,SB57-09,H,STM,,BP,0,,,,N,,,,KERAVA,Kerava,Kerava,KERAVA,Kerava,Kerava,,2010-12-02,"1,2,3,4,5",1,,,1993-09-01,,
5,-1546733,-2202309,-7.342488,157.311659,7:20:33S,157:18:42E,57MUM1363488039,SB57-13,H,STM,,BP,0,,,,N,,,,KASU,Kasu,Kasu,KASU,Kasu,Kasu,,2010-12-02,"1,2,3,4,5",1,,,1993-09-01,,
5,-1546640,-2202200,-7.104836,157.130045,7:06:17S,157:07:48E,57MTN9347214245,SB57-13,H,STM,,BP,0,,,,N,,,,KAO,Kao,Kao,KAO,Kao,Kao,,2010-12-02,"1,2,3,4,5",1,,,1993-09-01,,
5,-1546612,-2202162,-6.931061,157.055262,6:55:52S,157:03:19E,57MTN8513033432,SB57-09,H,STM,,BP,0,,,,N,,,,KAMANGGA,Kamangga,Kamangga,KAMANGGA,Kamangga,Kamangga,,2010-12-02,"1,2,3,4,5",1,,,1993-09-01,,
5,-1546570,-2202102,-7.252268,157.010977,7:15:08S,157:00:40E,57MTM8038797882,SB57-13,H,STM,,BP,0,,,,V,,,,KAKASA,Kakasa,Kakasa,KAKASA,Kakasa,Kakasa,,2010-12-02,"1,2,3,4,5",,,,1993-09-01,,
5,-1546570,-2202111,-7.252268,157.010977,7:15:08S,157:00:40E,57MTM8038797882,SB57-13,H,STM,,BP,0,,,,N,,,,KAKAZA,Kakaza,Kakaza,KAKAZA,Kakaza,Kakaza,,2010-12-02,"1,2,3,4,5",1,,,1993-09-01,,
5,-1546374,-2201860,-6.691015,156.693745,6:41:28S,156:41:37E,57MTN4504059810,SB57-09,H,RF,,BP,0,,,,N,,,,IAZIREEFS,Iazi Reefs,Iazi Reefs,IAZIREEFS,Iazi Reefs,Iazi Reefs,,2010-12-02,"1,2,3,4,5",1,,,1993-09-01,,
5,-1545984,-2202165,-7.429817,157.685322,7:25:47S,157:41:07E,57MUM5491778521,SB57-14,H,CHNM,,BP,0,,,,V,,,,KAMAPASSAGE,Kama Passage,Kama Passage,KAMAPASSAGE,Kama Passage,Kama Passage,,2010-12-02,"1,2,3,4,5",,,,1993-09-01,,
5,-1545984,-2201382,-7.429817,157.685322,7:25:47S,157:41:07E,57MUM5491778521,SB57-14,H,CHNM,,BP,0,,,,N,,,,HAMILTONCHANNEL,Hamilton Channel,Hamilton Channel,HAMILTONCHANNEL,Hamilton Channel,Hamilton Channel,,2010-12-02,"1,2,3,4,5",1,,,1993-09-01,,
5,-1549014,-2205181,-9.012756,160.776451,9:00:46S,160:46:35E,57LXL9528003263,SC57-08,H,HBR,,BP,0,,,,N,,,,MBORONASUUHARBOUR,Mboronasu’u Harbour,Mboronasu'u Harbour,MBORONASUUHARBOUR,Mboronasu’u Harbour,Mboronasu'u Harbour,,2010-11-16,"1,2,3,4,5",1,,,1993-09-01,,
5,-1549014,-2200162,-9.012756,160.776451,9:00:46S,160:46:35E,57LXL9528003263,SC57-08,H,HBR,,BP,0,,,,V,,,,BORASUHARBOUR,Borasu Harbour,Borasu Harbour,BORASUHARBOUR,Borasu Harbour,Borasu Harbour,,2010-11-16,"1,2,3,4,5",,,,1993-09-01,,
5,-1548990,-2205154,-9.115635,160.839226,9:06:56S,160:50:21E,57LYK0212591849,SC57-08,H,STM,,BP,0,,,,N,,,,MBONA,Mbona,Mbona,MBONA,Mbona,Mbona,,2010-11-16,"1,2,3,4,5",1,,,1993-09-01,,
5,-1548885,-2205040,-8.916265,161.073328,8:54:59S,161:04:24E,57LYL2798813766,SC57-04,H,STM,,BP,0,,,,N,,,,MBIA,Mbia,Mbia,MBIA,Mbia,Mbia,,2010-11-16,"1,2,3,4,5",1,,,1993-09-01,,
5,-1548621,-2204761,-9.198674,161.244685,9:11:55S,161:14:41E,57LYK4664682410,SC57-08,H,STM,,BP,0,,,,N,,,,MAUARA,Ma’uara,Ma'uara,MAUARA,Ma’uara,Ma'uara,,2010-11-16,"1,2,3,4,5",1,,,1993-09-01,,
5,-1548516,-2210864,-9.141636,161.204789,9:08:30S,161:12:17E,57LYK4229988748,SC57-08,H,BAY,,BP,0,,,,V,,,,WAROUPAINABAY,Waro’upaina Bay,Waro'upaina Bay,WAROUPAINABAY,Waro’upaina Bay,Waro'upaina Bay,,2010-11-16,"1,2,3,4,5",,,,1993-09-01,,
5,-1548516,-2204616,-9.141636,161.204789,9:08:30S,161:12:17E,57LYK4229988748,SC57-08,H,BAY,,BP,0,,,,N,,,,MAROUPAINABAY,Maro’upaina Bay,Maro'upaina Bay,MAROUPAINABAY,Maro’upaina Bay,Maro'upaina Bay,,2010-11-16,"1,2,3,4,5",1,,,1993-09-01,,
5,-1547698,-2203498,-9.170716,160.922322,9:10:15S,160:55:20E,57LYK1122885709,SC57-08,H,STM,,BP,0,,,,N,,,,KWARIEKWA,Kwari’ekwa,Kwari'ekwa,KWARIEKWA,Kwari’ekwa,Kwari'ekwa,,2010-11-16,"1,2,3,4,5",1,,,1993-09-01,,
5,-1547686,-2203480,-8.977179,160.760398,8:58:38S,160:45:37E,57LXL9353407207,SC57-04,H,STM,,BP,0,,,,N,,,,KWALEUNGA,Kwaleunga,Kwaleunga,KWALEUNGA,Kwaleunga,Kwaleunga,,2010-11-16,"1,2,3,4,5",1,,,1993-09-01,,
5,-1547680,-2203474,-8.852386,160.892875,8:51:09S,160:53:34E,57LYL0817320938,SC57-04,H,STM,,BP,0,,,,N,,,,KWAKWARA,Kwakwara,Kwakwara,KWAKWARA,Kwakwara,Kwakwara,,2010-11-16,"1,2,3,4,5",1,,,1993-09-01,,
5,-1547680,-2204516,-8.852386,160.892875,8:51:09S,160:53:34E,57LYL0817320938,SC57-04,H,STM,,BP,0,,,,V,,,,MAOMBA,Maomba,Maomba,MAOMBA,Maomba,Maomba,,2010-11-16,"1,2,3,4,5",,,,1993-09-01,,
5,-1550656,-2208834,-9.005913,159.117539,9:00:21S,159:07:03E,57LWL1291904492,SC57-07,H,BAY,,BP,0,,,,V,,,,SUVIANAM,Suvianam,Suvianam,SUVIANAM,Suvianam,Suvianam,,2010-11-16,"1,2,3,4,5",,,,1993-09-01,,
5,-1550656,-2207287,-9.005913,159.117539,9:00:21S,159:07:03E,57LWL1291904492,SC57-07,H,BAY,,BP,0,,,,N,,,,PIPISALABAY,Pipisala Bay,Pipisala Bay,PIPISALABAY,Pipisala Bay,Pipisala Bay,,2010-11-16,"1,2,3,4,5",1,,,1993-09-01,,
5,-1550656,-2207203,-9.005913,159.117539,9:00:21S,159:07:03E,57LWL1291904492,SC57-07,H,BAY,,BP,0,,,,V,,,,PEPESALABAY,Pepesala Bay,Pepesala Bay,PEPESALABAY,Pepesala Bay,Pepesala Bay,,2010-11-16,"1,2,3,4,5",,,,1993-09-01,,
5,-1547661,-2203451,-8.998065,161.13093,8:59:53S,161:07:51E,57LYL3427204680,SC57-04,H,STM,,BP,0,,,,N,,,,KWAILASI,Kwailasi,Kwailasi,KWAILASI,Kwailasi,Kwailasi,,2010-11-16,"1,2,3,4,5",1,,,1993-09-01,,
5,-1547659,-2203449,-9.081615,161.0154,9:04:54S,161:00:55E,57LYK2151495510,SC57-08,H,STM,,BP,0,,,,N,,,,KWAILAFA,Kwailafa,Kwailafa,KWAILAFA,Kwailafa,Kwailafa,,2010-11-16,"1,2,3,4,5",1,,,1993-09-01,,
5,-1547656,-2203446,-8.757581,160.934417,8:45:27S,160:56:04E,57LYL1279831402,SC57-04,H,HBR,,BP,0,,,,N,,,,KWAIHARBOUR,Kwai Harbour,Kwai Harbour,KWAIHARBOUR,Kwai Harbour,Kwai Harbour,,2010-11-16,"1,2,3,4,5",1,,,1993-09-01,,
5,-1547656,-2203502,-8.757581,160.934417,8:45:27S,160:56:04E,57LYL1279831402,SC57-04,H,HBR,,BP,0,,,,V,,,,KWIHARBOUR,Kwi Harbour,Kwi Harbour,KWIHARBOUR,Kwi Harbour,Kwi Harbour,,2010-11-16,"1,2,3,4,5",,,,1993-09-01,,
5,-1547654,-2203444,-9.122464,160.842438,9:07:21S,160:50:33E,57LYK0247591092,SC57-08,H,STM,,BP,0,,,,N,,,,KWAIFALA,Kwaifala,Kwaifala,KWAIFALA,Kwaifala,Kwaifala,,2010-11-16,"1,2,3,4,5",1,,,1993-09-01,,
5,-1547653,-2203442,-8.772614,160.71839,8:46:21S,160:43:06E,57LXL8901929854,SC57-04,H,STM,,BP,0,,,,N,,,,KWAIBALA,Kwaibala,Kwaibala,KWAIBALA,Kwaibala,Kwaibala,,2010-11-16,"1,2,3,4,5",1,,,1993-09-01,,
5,-1547638,-2203430,-9.025692,160.796329,9:01:32S,160:47:47E,57LXL9745901822,SC57-08,H,COVE,,BP,0,,,,V,,,,KWACOVE,Kwa Cove,Kwa Cove,KWACOVE,Kwa Cove,Kwa Cove,,2010-11-16,"1,2,3,4,5",,,,1993-09-01,,
5,-1547638,-2203425,-9.025692,160.796329,9:01:32S,160:47:47E,57LXL9745901822,SC57-08,H,COVE,,BP,0,,,,N,,,,KWAACOVE,Kwa’a Cove,Kwa'a Cove,KWAACOVE,Kwa’a Cove,Kwa'a Cove,,2010-11-16,"1,2,3,4,5",1,,,1993-09-01,,
5,-1546503,-2202032,-9.194527,161.231326,9:11:40S,161:13:53E,57LYK4518182878,SC57-08,H,STM,,BP,0,,,,N,,,,KAAKAWA,Kaakawa,Kaakawa,KAAKAWA,Kaakawa,Kaakawa,,2010-11-16,"1,2,3,4,5",1,,,1993-09-01,,
5,-1546377,-2201863,-9.174206,160.895541,9:10:27S,160:53:44E,57LYK0828285339,SC57-08,H,STM,,BP,0,,,,N,,,,IGWA,Igwa,Igwa,IGWA,Igwa,Igwa,,2010-11-16,"1,2,3,4,5",1,,,1993-09-01,,
5,-1546349,-2201832,-9.14836,161.199793,9:08:54S,161:11:59E,57LYK4174588007,SC57-08,H,STM,,BP,0,,,,N,,,,HURAHURA,Hurahura,Hurahura,HURAHURA,Hurahura,Hurahura,,2010-11-16,"1,2,3,4,5",1,,,1993-09-01,,
5,-1546348,-2201831,-9.065464,161.18719,9:03:56S,161:11:14E,57LYK4041597187,SC57-08,H,STM,,BP,0,,,,N,,,,HURAHURA,Hurahura,Hurahura,HURAHURA,Hurahura,Hurahura,,2010-11-16,"1,2,3,4,5",1,,,1993-09-01,,
5,-1546347,-2201830,-9.052831,161.170817,9:03:10S,161:10:15E,57LYK3862398595,SC57-08,H,STM,,BP,0,,,,N,,,,HURAARO,Hura’aro,Hura'aro,HURAARO,Hura’aro,Hura'aro,,2010-11-16,"1,2,3,4,5",1,,,1993-09-01,,
