RC,UFI,UNI,LAT,LONG,DMS_LAT,DMS_LONG,MGRS,JOG,FC,DSG,PC,CC1,ADM1,POP,ELEV,CC2,NT,LC,SHORT_FORM,GENERIC,SORT_NAME_RO,FULL_NAME_RO,FULL_NAME_ND_RO,SORT_NAME_RG,FULL_NAME_RG,FULL_NAME_ND_RG,NOTE,MODIFY_DATE,DISPLAY,NAME_RANK,NAME_LINK,TRANSL_CD,NM_MODIFY_DATE,F_EFCTV_DT,F_TERM_DT
5,-1552693,-2209886,-6.960213,155.739872,6:57:37S,155:44:24E,56MRT0276029772,SB56-12,T,PT,,BP,0,,,,N,,,,TUPANKOEPOINT,Tupankoe Point,Tupankoe Point,TUPANKOEPOINT,Tupankoe Point,Tupankoe Point,,2010-11-22,"1,2,3,4,5",1,,,1993-09-01,,
5,-1552664,-2209847,-6.972389,155.569446,6:58:21S,155:34:10E,56MQT8390828530,SB56-12,T,ISL,,BP,0,,,,N,,,,TULUVEISLAND,Tuluve Island,Tuluve Island,TULUVEISLAND,Tuluve Island,Tuluve Island,,2010-11-22,"1,2,3,4,5",1,,,1993-09-01,,
5,-1552647,-2209825,-7.094454,155.85983,7:05:40S,155:51:35E,56MRT1593514835,SB56-16,T,PT,,BP,0,,,,N,,,,TUIAIPOINT,Tuiai Point,Tuiai Point,TUIAIPOINT,Tuiai Point,Tuiai Point,,2010-11-22,"1,2,3,4,5",1,,,1993-09-01,,
5,-1550740,-2207395,-7.09155,155.871832,7:05:30S,155:52:19E,56MRT1726415148,SB56-16,T,HLL,,BP,0,,,,N,,,,POPORANGHILL,Poporang Hill,Poporang Hill,POPORANGHILL,Poporang Hill,Poporang Hill,,2010-11-22,"1,2,3,4,5",1,,,1993-09-01,,
5,-1550678,-2207311,-7.021106,155.991851,7:01:16S,155:59:31E,56MRT3058522862,SB56-16,T,PT,,BP,0,,,,N,,,,PITEAIPOINT,Piteai Point,Piteai Point,PITEAIPOINT,Piteai Point,Piteai Point,,2010-11-22,"1,2,3,4,5",1,,,1993-09-01,,
5,-1550670,-2207302,-7.093826,155.890327,7:05:38S,155:53:25E,56MRT1930814884,SB56-16,T,PT,,BP,0,,,,N,,,,PIRUMERIPOINT,Pirumeri Point,Pirumeri Point,PIRUMERIPOINT,Pirumeri Point,Pirumeri Point,,2010-11-22,"1,2,3,4,5",1,,,1993-09-01,,
5,-1550669,-2207301,-7.109926,155.883758,7:06:36S,155:53:02E,56MRT1857013106,SB56-16,T,ISL,,BP,0,,,,N,,Pirumeri,,PIRUMERIISLAND,Pirumeri Island,Pirumeri Island,PIRUMERIISLAND,Pirumeri Island,Pirumeri Island,,2010-11-22,"1,2,3,4,5",1,,,1993-09-01,,
5,-1550669,-2199543,-7.109926,155.883758,7:06:36S,155:53:02E,56MRT1857013106,SB56-16,T,ISL,,BP,0,,,,V,,,,ALU,Alu,Alu,ALU,Alu,Alu,,2010-11-22,"1,2,3,4,5",,,,1993-09-01,,
5,-1550666,-2207298,-6.860325,156.145472,6:51:37S,156:08:44E,57MSN8449440752,SB57-09,T,ISL,,BP,0,,,,N,,Piru,,PIRUISLAND,Piru Island,Piru Island,PIRUISLAND,Piru Island,Piru Island,,2010-11-22,"1,2,3,4,5",1,,,1993-09-01,,
5,-1550666,-2207238,-6.860325,156.145472,6:51:37S,156:08:44E,57MSN8449440752,SB57-09,T,ISL,,BP,0,,,,V,,,,PIEDU,Piedu,Piedu,PIEDU,Piedu,Piedu,,2010-11-22,"1,2,3,4,5",,,,1993-09-01,,
5,-1550664,-2207296,-6.979572,156.027239,6:58:46S,156:01:38E,57MSN7149727473,SB57-09,T,PT,,BP,0,,,,N,,,,PIRINGKONAPOINT,Piringkona Point,Piringkona Point,PIRINGKONAPOINT,Piringkona Point,Piringkona Point,,2010-11-22,"1,2,3,4,5",1,,,1993-09-01,,
5,-1550649,-2207277,-7.011783,155.817744,7:00:42S,155:49:04E,56MRT1133824013,SB56-16,T,ISL,,BP,0,,,,N,,,,PIOGHIISLAND,Pioghi Island,Pioghi Island,PIOGHIISLAND,Pioghi Island,Pioghi Island,,2010-11-22,"1,2,3,4,5",1,,,1993-09-01,,
5,-1550555,-2207159,-7.020361,155.836849,7:01:13S,155:50:13E,56MRT1344423051,SB56-16,T,PT,,BP,0,,,,N,,,,PEASARIAPOINT,Peasaria Point,Peasaria Point,PEASARIAPOINT,Peasaria Point,Peasaria Point,,2010-11-22,"1,2,3,4,5",1,,,1993-09-01,,
5,-1550539,-2207140,-6.946757,156.052704,6:56:48S,156:03:10E,57MSN7429131123,SB57-09,T,PT,,BP,0,,,,N,,,,PAUPAUPOINT,Paupau Point,Paupau Point,PAUPAUPOINT,Paupau Point,Paupau Point,,2010-11-22,"1,2,3,4,5",1,,,1993-09-01,,
5,-1547895,-2208199,-7.707326,158.537991,7:42:26S,158:32:17E,57MVM4905148030,SB57-14,T,ISL,,BP,0,,,,V,,,,SASAREISLAND,Sasare Island,Sasare Island,SASAREISLAND,Sasare Island,Sasare Island,,2010-11-17,"1,2,3,4,5",,,,1993-09-01,,
5,-1547895,-2203786,-7.707326,158.537991,7:42:26S,158:32:17E,57MVM4905148030,SB57-14,T,ISL,,BP,0,,,,N,,,,LIEUTENANTISLAND,Lieutenant Island,Lieutenant Island,LIEUTENANTISLAND,Lieutenant Island,Lieutenant Island,,2010-11-17,"1,2,3,4,5",1,,,1993-09-01,,
5,-1547857,-2203730,-7.662847,158.429321,7:39:46S,158:25:46E,57MVM3706052933,SB57-14,T,ISL,,BP,0,,,,N,,,,LELEGOISLAND,Lelego Island,Lelego Island,LELEGOISLAND,Lelego Island,Lelego Island,,2010-11-17,"1,2,3,4,5",1,,,1993-09-01,,
5,-1547846,-2203716,-7.482445,158.326625,7:28:57S,158:19:36E,57MVM2570272861,SB57-14,T,ISL,,BP,0,,,,N,,,,LEGHAHAISLAND,Leghaha Island,Leghaha Island,LEGHAHAISLAND,Leghaha Island,Leghaha Island,,2010-11-17,"1,2,3,4,5",1,,,1993-09-01,,
5,-1547791,-2203638,-7.65138,158.436371,7:39:05S,158:26:11E,57MVM3783654202,SB57-14,T,ISL,,BP,0,,,,N,,,,LANGTONISLAND,Langton Island,Langton Island,LANGTONISLAND,Langton Island,Langton Island,,2010-11-17,"1,2,3,4,5",1,,,1993-09-01,,
5,-1547791,-2201090,-7.65138,158.436371,7:39:05S,158:26:11E,57MVM3783654202,SB57-14,T,ISL,,BP,0,,,,V,,,,GHIZUNALAPUISLAND,Ghizunalapu Island,Ghizunalapu Island,GHIZUNALAPUISLAND,Ghizunalapu Island,Ghizunalapu Island,,2010-11-17,"1,2,3,4,5",,,,1993-09-01,,
5,-1547730,-2203552,-7.724121,158.539817,7:43:27S,158:32:23E,57MVM4925446173,SB57-14,T,ISLS,,BP,0,,,,N,,,,LALABIHIISLANDS,Lalabihi Islands,Lalabihi Islands,LALABIHIISLANDS,Lalabihi Islands,Lalabihi Islands,,2010-11-17,"1,2,3,4,5",1,,,1993-09-01,,
5,-1547705,-2203507,-7.505967,158.672469,7:30:21S,158:40:21E,57MVM6386470304,SB57-14,T,ISL,,BP,0,,,,N,,,,LABEIENAISLAND,Labeiena Island,Labeiena Island,LABEIENAISLAND,Labeiena Island,Labeiena Island,,2010-11-17,"1,2,3,4,5",1,,,1993-09-01,,
5,-1547573,-2203340,-7.48657,158.661977,7:29:12S,158:39:43E,57MVM6270572448,SB57-14,T,ISL,,BP,0,,,,N,,,,KUMARARAHIRAISLAND,Kumarara Hira Island,Kumarara Hira Island,KUMARARAHIRAISLAND,Kumarara Hira Island,Kumarara Hira Island,,2010-11-17,"1,2,3,4,5",1,,,1993-09-01,,
5,-1547543,-2203304,-7.573245,158.418291,7:34:24S,158:25:06E,57MVM3583062837,SB57-14,T,ISLS,,BP,0,,,,N,,,,KUKUMUSUISLANDS,Kukumusu Islands,Kukumusu Islands,KUKUMUSUISLANDS,Kukumusu Islands,Kukumusu Islands,,2010-11-17,"1,2,3,4,5",1,,,1993-09-01,,
5,-1547536,-2203295,-7.56109,158.345329,7:33:40S,158:20:43E,57MVM2777964170,SB57-14,T,PT,,BP,0,,,,N,,,,KUKUGEPOINT,Kukuge Point,Kukuge Point,KUKUGEPOINT,Kukuge Point,Kukuge Point,,2010-11-17,"1,2,3,4,5",1,,,1993-09-01,,
5,-1552747,-2209959,-8.422379,157.940788,8:25:21S,157:56:27E,57LUL8339368849,SC57-02,T,ISL,,BP,0,,,,N,,,,UIPIISLAND,Uipi Island,Uipi Island,UIPIISLAND,Uipi Island,Uipi Island,,2010-11-19,"1,2,3,4,5",1,,,1993-09-01,,
5,-1552747,-2209946,-8.422379,157.940788,8:25:21S,157:56:27E,57LUL8339368849,SC57-02,T,ISL,,BP,0,,,,V,,,,UEPIISLAND,Uepi Island,Uepi Island,UEPIISLAND,Uepi Island,Uepi Island,,2010-11-19,"1,2,3,4,5",,,,1993-09-01,,
5,-1552738,-2209943,-8.453164,157.597607,8:27:11S,157:35:51E,57LUL4561865326,SC57-02,T,PT,,BP,0,,,,N,,,,UCHUPOINT,Uchu Point,Uchu Point,UCHUPOINT,Uchu Point,Uchu Point,,2010-11-19,"1,2,3,4,5",1,,,1993-09-01,,
5,-1552715,-2209915,-8.45499,157.917755,8:27:18S,157:55:04E,57LUL8086765236,SC57-02,T,ISL,,BP,0,,,,N,,,,TUSUOMOISLAND,Tusuomo Island,Tusuomo Island,TUSUOMOISLAND,Tusuomo Island,Tusuomo Island,,2010-11-19,"1,2,3,4,5",1,,,1993-09-01,,
5,-1552709,-2209909,-8.410315,157.893459,8:24:37S,157:53:36E,57LUL7817870169,SC57-02,T,ISL,,BP,0,,,,N,,,,TUSUKULOMBURUISLAND,Tusukulomburu Island,Tusukulomburu Island,TUSUKULOMBURUISLAND,Tusukulomburu Island,Tusukulomburu Island,,2010-11-19,"1,2,3,4,5",1,,,1993-09-01,,
5,-1552708,-2209907,-8.490319,157.994231,8:29:25S,157:59:39E,57LUL8929661353,SC57-02,T,ISL,,BP,0,,,,N,,,,TUSUKAKAISLAND,Tusukaka Island,Tusukaka Island,TUSUKAKAISLAND,Tusukaka Island,Tusukaka Island,,2010-11-19,"1,2,3,4,5",1,,,1993-09-01,,
5,-1552706,-2209904,-8.412635,157.91093,8:24:45S,157:54:39E,57LUL8010269918,SC57-02,T,ISL,,BP,0,,,,N,,,,TUSUCHOUISLAND,Tusuchou Island,Tusuchou Island,TUSUCHOUISLAND,Tusuchou Island,Tusuchou Island,,2010-11-19,"1,2,3,4,5",1,,,1993-09-01,,
5,-1552697,-2209921,-8.44265,157.907623,8:26:34S,157:54:27E,57LUL7974766598,SC57-02,T,ISL,,BP,0,,,,V,,,,TUSUTUPEISLAND,Tusutupe Island,Tusutupe Island,TUSUTUPEISLAND,Tusutupe Island,Tusutupe Island,,2010-11-19,"1,2,3,4,5",,,,1993-09-01,,
5,-1552697,-2209891,-8.44265,157.907623,8:26:34S,157:54:27E,57LUL7974766598,SC57-02,T,ISL,,BP,0,,,,N,,,,TUPEISLAND,Tupe Island,Tupe Island,TUPEISLAND,Tupe Island,Tupe Island,,2010-11-19,"1,2,3,4,5",1,,,1993-09-01,,
5,-1552686,-2209878,-8.367921,157.861903,8:22:05S,157:51:43E,57LUL7469074846,SC57-02,T,ISL,,BP,0,,,,N,,,,TUNGURAPAISLAND,Tungurapa Island,Tungurapa Island,TUNGURAPAISLAND,Tungurapa Island,Tungurapa Island,,2010-11-19,"1,2,3,4,5",1,,,1993-09-01,,
5,-1552674,-2209859,-8.274874,157.778001,8:16:30S,157:46:41E,57LUL6541985108,SC57-02,T,PT,,BP,0,,,,V,,,,TUMUILUPOINT,Tumuilu Point,Tumuilu Point,TUMUILUPOINT,Tumuilu Point,Tumuilu Point,,2010-11-19,"1,2,3,4,5",,,,1993-09-01,,
5,-1552674,-2209858,-8.274874,157.778001,8:16:30S,157:46:41E,57LUL6541985108,SC57-02,T,PT,,BP,0,,,,V,,,,TUMUIIUPOINT,Tumuiiu Point,Tumuiiu Point,TUMUIIUPOINT,Tumuiiu Point,Tumuiiu Point,,2010-11-19,"1,2,3,4,5",,,,1993-09-01,,
5,-1552674,-2209857,-8.274874,157.778001,8:16:30S,157:46:41E,57LUL6541985108,SC57-02,T,PT,,BP,0,,,,N,,,,TUMIULUPOINT,Tumiulu Point,Tumiulu Point,TUMIULUPOINT,Tumiulu Point,Tumiulu Point,,2010-11-19,"1,2,3,4,5",1,,,1993-09-01,,
5,-1552568,-2209723,-8.342443,157.374207,8:20:33S,157:22:27E,57LUL2096877476,SC57-01,T,ISL,,BP,0,,,,N,,,,TOMBATUNIISLAND,Tombatuni Island,Tombatuni Island,TOMBATUNIISLAND,Tombatuni Island,Tombatuni Island,,2010-11-19,"1,2,3,4,5",1,,,1993-09-01,,
5,-1552568,-2209069,-8.342443,157.374207,8:20:33S,157:22:27E,57LUL2096877476,SC57-01,T,ISL,,BP,0,,,,V,,,,TAMBATUNIISLAND,Tambatuni Island,Tambatuni Island,TAMBATUNIISLAND,Tambatuni Island,Tambatuni Island,,2010-11-19,"1,2,3,4,5",,,,1993-09-01,,
5,-1552566,-2209721,-8.264122,157.793187,8:15:51S,157:47:35E,57LUL6708886302,SC57-02,T,ISL,,BP,0,,,,N,,,,TOMBAKOKORARAPAISLAND,Tomba Kokorarapa Island,Tomba Kokorarapa Island,TOMBAKOKORARAPAISLAND,Tomba Kokorarapa Island,Tomba Kokorarapa Island,,2010-11-19,"1,2,3,4,5",1,,,1993-09-01,,
5,-1549261,-2205490,-8.430928,157.929018,8:25:51S,157:55:44E,57LUL8209967900,SC57-02,T,PT,,BP,0,,,,V,,,,MUNDEVETUPOINT,Munde Vetu Point,Munde Vetu Point,MUNDEVETUPOINT,Munde Vetu Point,Munde Vetu Point,,2010-11-19,"1,2,3,4,5",,,,1993-09-01,,
5,-1549261,-2205488,-8.430928,157.929018,8:25:51S,157:55:44E,57LUL8209967900,SC57-02,T,PT,,BP,0,,,,N,,,,MUNDEVELIPOINT,Mundeveli Point,Mundeveli Point,MUNDEVELIPOINT,Mundeveli Point,Mundeveli Point,,2010-11-19,"1,2,3,4,5",1,,,1993-09-01,,
5,-1549261,-2205489,-8.430928,157.929018,8:25:51S,157:55:44E,57LUL8209967900,SC57-02,T,PT,,BP,0,,,,V,,,,MUNDEVELUPOINT,Mundevelu Point,Mundevelu Point,MUNDEVELUPOINT,Mundevelu Point,Mundevelu Point,,2010-11-19,"1,2,3,4,5",,,,1993-09-01,,
5,-1549212,-2205416,-8.245967,157.803074,8:14:45S,157:48:11E,57LUL6817188312,SC57-02,T,ISL,,BP,0,,,,N,,,,MONDOMONDOISLAND,Mondomondo Island,Mondomondo Island,MONDOMONDOISLAND,Mondomondo Island,Mondomondo Island,,2010-11-19,"1,2,3,4,5",1,,,1993-09-01,,
5,-1549212,-2205418,-8.245967,157.803074,8:14:45S,157:48:11E,57LUL6817188312,SC57-02,T,ISL,,BP,0,,,,V,,,,MONDOMONDUISLAND,Mondomondu Island,Mondomondu Island,MONDOMONDUISLAND,Mondomondu Island,Mondomondu Island,,2010-11-19,"1,2,3,4,5",,,,1993-09-01,,
5,-1549190,-2205386,-8.299512,157.33301,8:17:58S,157:19:59E,57LUL1641182205,SC57-01,T,ISL,,BP,0,,,,N,,,,MOKUPIALAISLAND,Mokupiala Island,Mokupiala Island,MOKUPIALAISLAND,Mokupiala Island,Mokupiala Island,,2010-11-19,"1,2,3,4,5",1,,,1993-09-01,,
5,-1549166,-2205355,-8.278878,157.44151,8:16:44S,157:26:29E,57LUL2835484535,SC57-01,T,ISL,,BP,0,,,,N,,,,MINIISLAND,Mini Island,Mini Island,MINIISLAND,Mini Island,Mini Island,,2010-11-19,"1,2,3,4,5",1,,,1993-09-01,,
5,-1549159,-2205347,-8.317443,157.443153,8:19:03S,157:26:35E,57LUL2855280271,SC57-01,T,PT,,BP,0,,,,N,,,,MIHORAVAPOINT,Mihorava Point,Mihorava Point,MIHORAVAPOINT,Mihorava Point,Mihorava Point,,2010-11-19,"1,2,3,4,5",1,,,1993-09-01,,
5,-1549158,-2205346,-8.322501,157.476359,8:19:21S,157:28:35E,57LUL3221279726,SC57-01,T,PT,,BP,0,,,,N,,,,MIHONDORA,Mihondora,Mihondora,MIHONDORA,Mihondora,Mihondora,,2010-11-19,"1,2,3,4,5",1,,,1993-09-01,,
5,-1545766,-2201225,-8.081004,156.79812,8:04:52S,156:47:53E,57LTM5734506091,SC57-01,T,ISL,,BP,0,,,,V,,,,GUIZO,Guizo,Guizo,GUIZO,Guizo,Guizo,,2010-11-22,"1,2,3,4,5",,,,1993-09-01,,
5,-1545766,-2201087,-8.081004,156.79812,8:04:52S,156:47:53E,57LTM5734506091,SC57-01,T,ISL,,BP,0,,,,N,,Ghizo,,GHIZOISLAND,Ghizo Island,Ghizo Island,GHIZOISLAND,Ghizo Island,Ghizo Island,,2010-11-22,"1,2,3,4,5",1,,,1993-09-01,,
5,-1545766,-2202454,-8.081004,156.79812,8:04:52S,156:47:53E,57LTM5734506091,SC57-01,T,ISL,,BP,0,,,,V,,,,KESOISLAND,Keso Island,Keso Island,KESOISLAND,Keso Island,Keso Island,,2010-11-22,"1,2,3,4,5",,,,1993-09-01,,
5,-1545754,-2201073,-8.218235,156.984608,8:13:06S,156:59:05E,57LTL7798191017,SC57-01,T,ISL,,BP,0,,,,N,,,,GHELEINAISLAND,Gheleina Island,Gheleina Island,GHELEINAISLAND,Gheleina Island,Gheleina Island,,2010-11-22,"1,2,3,4,5",1,,,1993-09-01,,
5,-1544717,-2199493,-8.406531,160.822574,8:24:24S,160:49:21E,57LYL0067570292,SC57-04,T,ISLF,,BP,0,,,,N,,,,ALASADE,Alasade,Alasade,ALASADE,Alasade,Alasade,,2010-11-17,"1,2,3,4,5",1,,,1993-09-01,,
5,-1553189,-2210528,-8.573244,159.868214,8:34:24S,159:52:06E,57LWL9554252220,SC57-03,T,ISL,,BP,0,,,,N,,Vitora,,VITORAISLAND,Vitora Island,Vitora Island,VITORAISLAND,Vitora Island,Vitora Island,,2010-11-17,"1,2,3,4,5",1,,,1993-09-01,,
5,-1553189,-2210529,-8.573244,159.868214,8:34:24S,159:52:06E,57LWL9554252220,SC57-03,T,ISL,,BP,0,,,,V,,,,VITORALISLAND,Vitoral Island,Vitoral Island,VITORALISLAND,Vitoral Island,Vitoral Island,,2010-11-17,"1,2,3,4,5",,,,1993-09-01,,
5,-1553154,-2210487,-8.564552,159.894793,8:33:52S,159:53:41E,57LWL9846953175,SC57-03,T,PT,,BP,0,,,,N,,,,VIKENARAPOINT,Vikenara Point,Vikenara Point,VIKENARAPOINT,Vikenara Point,Vikenara Point,,2010-11-17,"1,2,3,4,5",1,,,1993-09-01,,
5,-1547471,-2203212,-8.405357,159.790784,8:24:19S,159:47:27E,57LWL8705870801,SC57-03,T,ISL,,BP,0,,,,N,,,,KORUGHUISLAND,Korughu Island,Korughu Island,KORUGHUISLAND,Korughu Island,Korughu Island,,2010-11-17,"1,2,3,4,5",1,,,1993-09-01,,
5,-1547059,-2202721,-8.43276,159.828635,8:25:58S,159:49:43E,57LWL9121967763,SC57-03,T,ISL,,BP,0,,,,N,,,,KOLAREISLAND,Kolare Island,Kolare Island,KOLAREISLAND,Kolare Island,Kolare Island,,2010-11-17,"1,2,3,4,5",1,,,1993-09-01,,
5,-1547018,-2202660,-8.259454,159.717752,8:15:34S,159:43:04E,57LWL7904786948,SC57-03,T,HLL,,BP,0,,,,N,,,,KOKOIMAGHOHILL,Kokoimagho Hill,Kokoimagho Hill,KOKOIMAGHOHILL,Kokoimagho Hill,Kokoimagho Hill,,2010-11-17,"1,2,3,4,5",1,,,1993-09-01,,
5,-1548853,-2205005,-7.670376,158.544397,7:40:13S,158:32:40E,57MVM4975352116,SB57-14,T,ISL,,BP,0,,,,N,,,,MBEROISLAND,Mbero Island,Mbero Island,MBEROISLAND,Mbero Island,Mbero Island,,2010-11-17,"1,2,3,4,5",1,,,1993-09-01,,
5,-1548853,-2200045,-7.670376,158.544397,7:40:13S,158:32:40E,57MVM4975352116,SB57-14,T,ISL,,BP,0,,,,V,,,,BEROISLAND,Bero Island,Bero Island,BEROISLAND,Bero Island,Bero Island,,2010-11-17,"1,2,3,4,5",,,,1993-09-01,,
5,-1548853,-2199497,-7.670376,158.544397,7:40:13S,158:32:40E,57MVM4975352116,SB57-14,T,ISL,,BP,0,,,,V,,,,ALBATROSSISLAND,Albatross Island,Albatross Island,ALBATROSSISLAND,Albatross Island,Albatross Island,,2010-11-17,"1,2,3,4,5",,,,1993-09-01,,
5,-1548853,-2199495,-7.670376,158.544397,7:40:13S,158:32:40E,57MVM4975352116,SB57-14,T,ISL,,BP,0,,,,V,,,,ALBATROS,Albatros,Albatros,ALBATROS,Albatros,Albatros,,2010-11-17,"1,2,3,4,5",,,,1993-09-01,,
5,-1548590,-2204719,-7.569737,158.297745,7:34:11S,158:17:52E,57MVM2253163205,SB57-14,T,PT,,BP,0,,,,N,,,,MATAVAGHIPOINT,Matavaghi Point,Matavaghi Point,MATAVAGHIPOINT,Matavaghi Point,Matavaghi Point,,2010-11-17,"1,2,3,4,5",1,,,1993-09-01,,
5,-1548590,-2200474,-7.569737,158.297745,7:34:11S,158:17:52E,57MVM2253163205,SB57-14,T,PT,,BP,0,,,,V,,,,CLAYTONPOINT,Clayton Point,Clayton Point,CLAYTONPOINT,Clayton Point,Clayton Point,,2010-11-17,"1,2,3,4,5",,,,1993-09-01,,
5,-1548553,-2204670,-7.971573,159.271143,7:58:18S,159:16:16E,57MWM2988218835,SB57-15,T,PT,,BP,0,,,,N,,,,MASIOPOINT,Masio Point,Masio Point,MASIOPOINT,Masio Point,Masio Point,,2010-11-17,"1,2,3,4,5",1,,,1993-09-01,,
5,-1548504,-2204601,-7.659407,158.485185,7:39:34S,158:29:07E,57MVM4322153321,SB57-14,T,ISL,,BP,0,,,,N,,,,MARKISLAND,Mark Island,Mark Island,MARKISLAND,Mark Island,Mark Island,,2010-11-17,"1,2,3,4,5",1,,,1993-09-01,,
5,-1548475,-2204558,-7.63234,158.454904,7:37:56S,158:27:18E,57MVM3987756309,SB57-14,T,PT,,BP,0,,,,N,,,,MARASAPOINT,Marasa Point,Marasa Point,MARASAPOINT,Marasa Point,Marasa Point,,2010-11-17,"1,2,3,4,5",1,,,1993-09-01,,
5,-1548352,-2204402,-8.074659,158.998059,8:04:29S,158:59:53E,57LVM9978607448,SC57-02,T,ISL,,BP,0,,,,N,,,,MANEKUSURAISLAND,Manekusura Island,Manekusura Island,MANEKUSURAISLAND,Manekusura Island,Manekusura Island,,2010-11-17,"1,2,3,4,5",1,,,1993-09-01,,
5,-1548352,-2204401,-8.074659,158.998059,8:04:29S,158:59:53E,57LVM9978607448,SC57-02,T,ISL,,BP,0,,,,V,,,,MANEKUSUNEISLAND,Manekusune Island,Manekusune Island,MANEKUSUNEISLAND,Manekusune Island,Manekusune Island,,2010-11-17,"1,2,3,4,5",,,,1993-09-01,,
5,-1550532,-2207131,-6.914302,156.078435,6:54:51S,156:04:42E,57MSN7711534733,SB57-09,T,MT,,BP,0,,,,N,,,,MOUNTPAUBOLEALA,Mount Pauboleala,Mount Pauboleala,PAUBOLEALA MOUNT,"Pauboleala, Mount","Pauboleala, Mount",,2010-11-22,"1,2,3,4,5",1,,,1993-09-01,,
5,-1550526,-2207120,-7.395593,155.584145,7:23:44S,155:35:03E,56MQS8526881691,SB56-16,T,PT,,BP,0,,,,N,,,,PATUTEGHESEPOINT,Patuteghese Point,Patuteghese Point,PATUTEGHESEPOINT,Patuteghese Point,Patuteghese Point,,2010-11-22,"1,2,3,4,5",1,,,1993-09-01,,
5,-1550512,-2207100,-6.84434,156.033118,6:50:40S,156:01:59E,57MSN7205442446,SB57-09,T,PT,,BP,0,,,,N,,,,PATUKOVELAIPOINT,Patukovelai Point,Patukovelai Point,PATUKOVELAIPOINT,Patukovelai Point,Patukovelai Point,,2010-11-22,"1,2,3,4,5",1,,,1993-09-01,,
5,-1550510,-2203960,-7.340241,155.602678,7:20:25S,155:36:10E,56MQS8735187804,SB56-16,T,PT,,BP,0,,,,V,,,,LUAPOINT,Lua Point,Lua Point,LUAPOINT,Lua Point,Lua Point,,2010-11-22,"1,2,3,4,5",,,,1993-09-01,,
5,-1550510,-2207098,-7.340241,155.602678,7:20:25S,155:36:10E,56MQS8735187804,SB56-16,T,PT,,BP,0,,,,N,,,,PATUKINIUAPOINT,Patu Kiniua Point,Patu Kiniua Point,PATUKINIUAPOINT,Patu Kiniua Point,Patu Kiniua Point,,2010-11-22,"1,2,3,4,5",1,,,1993-09-01,,
5,-1549137,-2205320,-8.423291,157.311194,8:25:24S,157:18:40E,57LUL1406668505,SC57-01,T,PT,,BP,0,,,,N,,,,MENDALIPOINT,Mendali Point,Mendali Point,MENDALIPOINT,Mendali Point,Mendali Point,,2010-11-19,"1,2,3,4,5",1,,,1993-09-01,,
5,-1549123,-2205304,-8.267181,157.545165,8:16:02S,157:32:43E,57LUL3976885872,SC57-02,T,PT,,BP,0,,,,N,,,,MELUMELUPOINT,Melumelu Point,Melumelu Point,MELUMELUPOINT,Melumelu Point,Melumelu Point,,2010-11-19,"1,2,3,4,5",1,,,1993-09-01,,
5,-1549119,-2205300,-8.210166,157.739352,8:12:37S,157:44:22E,57LUL6113992250,SC57-02,T,ISL,,BP,0,,,,N,,,,MEGHANARAISLAND,Meghanara Island,Meghanara Island,MEGHANARAISLAND,Meghanara Island,Meghanara Island,,2010-11-19,"1,2,3,4,5",1,,,1993-09-01,,
5,-1549119,-2205297,-8.210166,157.739352,8:12:37S,157:44:22E,57LUL6113992250,SC57-02,T,ISL,,BP,0,,,,V,,,,MEGANARAISLAND,Méganara Island,Meganara Island,MEGANARAISLAND,Méganara Island,Meganara Island,,2010-11-19,"1,2,3,4,5",,,,1993-09-01,,
5,-1549119,-2202701,-8.210166,157.739352,8:12:37S,157:44:22E,57LUL6113992250,SC57-02,T,ISL,,BP,0,,,,V,,,,KOKOTURO,Kokoturo,Kokoturo,KOKOTURO,Kokoturo,Kokoturo,,2010-11-19,"1,2,3,4,5",,,,1993-09-01,,
5,-1549119,-2205298,-8.210166,157.739352,8:12:37S,157:44:22E,57LUL6113992250,SC57-02,T,ISL,,BP,0,,,,V,,,,MEGANATAISLAND,Meganata Island,Meganata Island,MEGANATAISLAND,Meganata Island,Meganata Island,,2010-11-19,"1,2,3,4,5",,,,1993-09-01,,
5,-1549111,-2205288,-8.284061,157.554865,8:17:03S,157:33:18E,57LUL4084384009,SC57-02,T,ISL,,BP,0,,,,N,,,,MBUSINOMANAISLAND,Mbusinomana Island,Mbusinomana Island,MBUSINOMANAISLAND,Mbusinomana Island,Mbusinomana Island,,2010-11-19,"1,2,3,4,5",1,,,1993-09-01,,
5,-1549110,-2205287,-8.282518,157.553775,8:16:57S,157:33:14E,57LUL4072384180,SC57-02,T,ISL,,BP,0,,,,N,,,,MBUSIHITEISLAND,Mbusihite Island,Mbusihite Island,MBUSIHITEISLAND,Mbusihite Island,Mbusihite Island,,2010-11-19,"1,2,3,4,5",1,,,1993-09-01,,
5,-1549102,-2205279,-8.27514,157.513414,8:16:31S,157:30:48E,57LUL3627384979,SC57-02,T,ISL,,BP,0,,,,N,,,,MBURUMBURUISLAND,Mburumburu Island,Mburumburu Island,MBURUMBURUISLAND,Mburumburu Island,Mburumburu Island,,2010-11-19,"1,2,3,4,5",1,,,1993-09-01,,
5,-1549097,-2205274,-8.275353,157.78574,8:16:31S,157:47:09E,57LUL6627185057,SC57-02,T,ISL,,BP,0,,,,N,,,,MBURONGOISLAND,Mburongo Island,Mburongo Island,MBURONGOISLAND,Mburongo Island,Mburongo Island,,2010-11-19,"1,2,3,4,5",1,,,1993-09-01,,
